,state_name,city_name,place,description_main,best_time,ideal_duration,latitude place,longitude place
6101,West Bengal,Kolkata, Marble Palace Mansion ," The Marble palace near the Chorbagan in North Kolkata built in 1835 by Rajendra Mallick is famed for its art collection of masterpieces by Reuben and paintings by various renowned international artists such as Reynolds, Van Gogh and Rembrandt. "," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6102,West Bengal,Kolkata, Mother House , This is the place where the Tomb of Mother Teresa is present. It is maintained by her missionaries and followers who have continued to promote her legacy. ," Oct-Jun 
            ",1.2083333333333333,22.5531014,88.3636623
6103,West Bengal,Kolkata, Science City Kolkata ," One of its kind in India, the Science city was inaugurated on 1st July 1997. It is a major attraction for the residents of Kolkata as well as for the people visiting Kolkata. It is one of the finest and the largest science museums in the world and provides a fun way of learning science.  "," Oct-Jun 
            ",1.2083333333333333,22.5400604,88.39584722
6104,West Bengal,Kolkata, Tajpur ," Tucked between Mandarmani and Shankarpur, Tajpur is a small town set on the Bay of Bengal's tranquil shore, just 170 kms from Kolkata. Considered to be a serene secret of West Bengal, the virgin beach is hidden away from view and is still untouched by commercialization and tourism. The highlight of the pristine beach are the hundreds of red crabs that are found on the shores, which also give a perfect crimson colour to the beach.  "," Oct-Jun 
            ",1.2083333333333333,25.8588686,85.66146428
6105,West Bengal,Kolkata, Birla Mandir Kolkata ," The glowing structure that adorns the streets of Kolkata is the popular Hindu Temple, Birla Temple. Dedicated to Lord Krishna and Radha, the temple is perfect specimen of craftsmanship.  "," Oct-Jun 
            ",1.2083333333333333,22.5305015,88.36492539
6106,West Bengal,Kolkata, Eden Gardens ," Popular as the largest cricket stadium in the India and the second largest in the world, the Eden Gardens can seat 66,000 spectators. It is set amidst an adjoining garden where Eden- related to the one-time Governor of Aukland and her sister would stroll during the evenings.Â  "," Oct-Jun 
            ",1.2083333333333333,22.5645531,88.34229083
6107,West Bengal,Kolkata, Jorasanko Thakur Bari ," Currently located on the Rabindra Bharati University campus in Jorasank, Jorasanko Thakur Bari is the house in which the first non-European Nobel laureate and poet, Rabindranath Tagore was born. "," Oct-Jun 
            ",1.2083333333333333,22.5850026,88.3590491
6108,West Bengal,Kolkata, Birla Industrial & Technological Museum ," Being the first scientific and industrial museum in India, Birla Industrial and Technological Museum (BITM) is one of the prime attractions of Kolkata. It isÂ famous for its galleries and 3D shows. "," Oct-Jun 
            ",1.2083333333333333,22.5347089,88.36375247
6109,West Bengal,Kolkata, Rabindra Sarovar ," The erstwhile Dhakuri lake is an artificial tank spread over 75 acres and is home to various migratory birds from Siberia and Russia. The lake is surrounded by gardens, children's park an auditorium, making it a popular recreational spot perfect for idyllic picnics making it one of the unique places to visit in Kolkata. "," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6110,West Bengal,Kolkata, Kalighat Temple ," Kalighat Temple, one of the 51 Shakti Sthals of India, is one of the most visited Kali temples in India. The spot is where the toes of Sati's right foot fell during Shiva's Rudra Taandav naach. "," Oct-Jun 
            ",1.2083333333333333,22.520211,88.34205959
6111,West Bengal,Kolkata, Shobhabajar Rajbari ," The Shobhabazar Rajbari is one of the grandest Bengali style houses ever built. It was build by the Royal family of Shobhabazar in Kolkata, and the grandeur is only palpable to the eye. "," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6112,West Bengal,Kolkata, Botanical Gardens in Kolkata ," The Botanical Gardens of Calcutta were founded by Robert Kyd in 1787. Protected by the Botanical Survey of India, it stretches over 109 hectares. A Banyan tree in the garden, of more than 330 m circumference, known as The Great Banyan, is the largest tree in the world. The Botanic Gardens of Kolkata were later renamed Acharya Jagadish Chandra Indian Botanic Garden. "," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6113,West Bengal,Kolkata, Nakhoda Mosque ," Placed in the Chitpur area in the Burrabazar business district, Nakhoda mosque is one of the busiest Mosques of Kolkata and dates back almost a century. The prayer hall has a seating capacity of 10000, and the domes and minarets have been constructed in keeping with the Fatehpur Sikri style of architecture. "," Oct-Jun 
            ",1.2083333333333333,22.5776211,88.35611263
6114,West Bengal,Kolkata, Alipore Zoo ," The Alipore Zoo, also known as the Calcutta Zoo or the Zoological Garden of Alipore, is the oldest zoological park to have been established in India and is a major tourist attraction in Kolkata. It attracts tourists from all across the nation who visit the zoo to explore the wildlife that happily thrives here and to enjoy themselves.  "," Oct-Jun 
            ",1.2083333333333333,22.53659005,88.33211156
6115,West Bengal,Kolkata, Sabarna Sangrahashala ," Designed, developed and maintained by Sabarrna Roy Choudhary Paribar Parishad to preserve and display the heritage of one of the well known families of Bengal- The Sabarna Roy Choudhary family. "," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6116,West Bengal,Kolkata," Eco Tourism Park, Kolkata ", Eco Tourism Park is an expansive urban park designed to promote eco tourism in the city. It is the biggest urban park in India and occupies over 475 acres of land. The beauty of the location increases ten folds because of a water body that surrounds the park and forms an island in the middle. ," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6117,West Bengal,Kolkata, Calcutta Jain Temple , Pareshnath Jain Temple is a temple complex dedicated to four Jain Teerthankaras. The complex is a beautiful arrangement of these shrines and draws tourists from all over the world. The architecture of the temples consists of intricately carved marbles and glass work. It is indeed one of the few temples that have a charismatic vibe.  ," Oct-Jun 
            ",1.2083333333333333,22.5832608,88.3530035
6118,West Bengal,Kolkata," Nicco Park, Kolkata "," Nicco Park is an amusement park frequently visited for entertainment and recreational purposes. It is also called the 
""Disney Land of West Bengal: and attracts visitors in large numbers throughout the year. The park functions efficiently on solar energy that causes no pollution.  "," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6119,West Bengal,Kolkata, Prinsep Ghat ," Prinsep Ghat, located on the banks of River Hooghly, is a majestic structure famous for its Greek/ Gothic inlays. IWith the magnificent Howrah Bridge in the background, watching the sunrise or sunset and taking a long walk in the cool air on the banks of the river are some of the preferred recreational activities here.  "," Oct-Jun 
            ",1.2083333333333333,22.5565925,88.3314074
6120,West Bengal,Kolkata, Aquatica ," Aquatica is a water theme park and resort in Kolkata having many exciting themed rides, slides, entertainment and recreational activities for all their guests. The water park occupies over 75000 square feet of area and provides for a pleasant respite from the scorching summer heat. They provide lockers for the visitors to keep their belongings securely. "," Oct-Jun 
            ",1.2083333333333333,22.56262945,88.46480494
6121,West Bengal,Kolkata, Park Street ," Park Street is a major access route in Kolkata, also officially known as Mother Teresa Sarani. The street begins at Chowringhee Road or JL Nehru road and stretches till Park Circus crossing. It is said that Park Street never sleeps and is always bustling with activities. It is one of the major hangouts in the city as it has a number of pubs and restaurants. "," Oct-Jun 
            ",1.2083333333333333,22.5551591,88.3501171
6122,West Bengal,Kolkata, Chowringhee ," Chowringhee, also officially known as Jawaharlal Nehru Road, is a happening hub and frequently visited by locals for recreational activities and shopping. It is one of the few localities in the city with top end boutiques, hotels, malls, shops and restaurants.  "," Oct-Jun 
            ",1.2083333333333333,22.5597366,88.3506916
6123,West Bengal,Kolkata, ISKCON Kolkata , ISKCON Radha Krishna Temple is a highly spiritual place for the devotees focusing on spreading the teachings of Lord Krishna. It is not restricted to any one particular religion as such and welcomes enthusiasts or people interested in learning about these teachings with open arms. The temple is a serene complex that houses beautifully ornamented idols of Goddess Radha and Lord Krishna.  ," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6124,West Bengal,Kolkata, South Park Street Cemetery ," South Park Street Cemetery is an 18th-century non-church cemetery, one of the earliest in the world. It is one of the largest burial grounds and a heritage site in Kolkata and maintained by the Archaeological Survey of India. Most of the tombs in the South Park Street Cemetery are aesthetically beautiful and very attractive. "," Oct-Jun 
            ",1.2083333333333333,22.54620245,88.36022156
6125,West Bengal,Kolkata, Sonajhuri Forest ," Away from the mell pell of the city lies a hidden gem in the state of West Bengal. Considered to be one of the most clean forests in India, Sonajhuri Forest is a great retreat to be close to nature. The Sonajhuri Forest is replete with lush green trees that has blooming flowers. This place is picturesque with quite a number of mesmerizing places to see and explore.  "," Oct-Jun 
            ",1.2083333333333333,22.5726459,88.3638953
6126,West Bengal,Kolkata, St John's Church , St John's Church is one of the oldest churches in Kolkata that was built during the reign of the British Kingdom when the city was the capital of British India. It is a splendidly well-maintained structure that draws history and architecture buffs for its uniqueness and ancient features.  ," Oct-Jun 
            ",1.2083333333333333,9.7759299,76.67255595
6127,West Bengal,Kolkata, Barrackpore ," Barrackpore was the first place where Britishers set up their cantonment and later spread their rules in India. This place is of great historical significance as it was also the first place where the spark to attain I from Britishers was lit. Not to stop at that, this place is also home to some of the most mesmerizing and green parks which are perfect to spend some time lazing around? and relaxing.  "," Oct-Jun 
            ",1.2083333333333333,22.7641623,88.3776088
